排名,up主,视频链接,视频描述,三连量,播放量,排行分数,标签,标题,弹幕数
7610,Nepkey纳百技,http://www.bilibili.com/video/av540516286,"文！！艺！！复！！兴！！
bgm：on and on
有需要的小伙伴可以手动循环（滑稽）",2,59,59,全能打卡挑战&&成龙&&on and on&&霸王洗发水&&鬼畜,轮到龙叔为你洗脑了！！,0
7611,前锋小督,http://www.bilibili.com/video/av498343201,乌仁吉被打之后，疯狂的报复二百多只羊。,3,59,59,搞笑&&乌仁吉&&草原&&丹神定喘&&雄风山的心魔&&阿古力父亲&&格尔泰的爷爷&&雄氏老方&&无人机&&神医,草原大恶人 第四弹,0
7612,EtDD丶,http://www.bilibili.com/video/av498084646,-,1,59,59,百万剪辑师挑战&&CSGO&&枪乐&&CS:GO&&枪声,【枪声音乐】Falling,0
7613,yange2000,http://www.bilibili.com/video/av498040394,"这是我自己做的Quadparison。因为还是用的是Vegas Demo版，所以我直接弄了个静态图...
（听得懂我说的话吗？）",1,59,59,bilibili新星计划&&sparta remix&&海绵宝宝,SPARTA REMIX,0
7614,老表在线,http://www.bilibili.com/video/av455721135,原创不易，给个赞支持一下吧。,0,59,59,枪乐&&音乐&&自制&&枪声&&吃鸡&&PUBG&&BGM&&原创&&和平精英&&剪辑,枪声版creepe，绝对音感。,0
7615,der凉凉,http://www.bilibili.com/video/av455427632,此视频由up和他的朋友神奇的桢桢共同剪辑,1,59,59,bilibili新星计划&&鬼畜调教&&搞笑&&洗脑循环&&老八&&苏卡不列&&自制,老八不列！！！,0
7616,XT-墨尘,http://www.bilibili.com/video/av413324062,"枪声素材—啊k
背景—浪浪
正在学习手机做枪乐",1,59,59,枪声&&枪乐&&手机剪辑,手机做枪乐（试卡点）,0
7617,笔锋416,http://www.bilibili.com/video/av413264040,https://youtu.be/v87Ib_2L9Ag,2,59,59,杰哥&&阿伟,阿伟和杰哥的世纪之战,0
7618,土土土土土土地,http://www.bilibili.com/video/av413050372,求三连~,3,59,59,奥利给&&抽象&&坦克世界&&北洋&&茄子&&搞笑娱乐,北     洋     现     状,0
7541,笙骅ROF_TA_HL,http://www.bilibili.com/video/av328163867,原素材：https://www.youtube.com/watch?v=zd7c5tQCs1I,1,61,61,鬼畜调教&&搞笑&&自制&&音乐&&搞笑视频&&鬼畜素材&&电音&&YOUTUBE,这个哥们屁股第n次摔出了音乐,0
7542,半自动西瓜皮,http://www.bilibili.com/video/av328039826,-,0,61,61,黑人抬棺&&诸葛村夫&&王司徒&&专业团队,【黑人抬棺】超时空服务,0
7543,ASA대표5bhdy,http://www.bilibili.com/video/av285825263,-,1,61,61,鬼畜配音&&小猪佩奇&&新二&&老八&&zbc,（鬼畜配音）新二的小鸟,0
7544,楚风_琴帝,http://www.bilibili.com/video/av285700487,今天做个汉堡,0,61,61,搞笑视频&&搞笑,无情哈啦哨,0
7545,放蘤畱枫,http://www.bilibili.com/video/av285561142,-,7,61,61,bilibili新星计划&&鬼畜,鬼 畜 焊 接[√]公 主 焊 接[×],1
7546,只想做个小up,http://www.bilibili.com/video/av243260328,,4,61,61,全能打卡挑战&&乌仁吉&&神医&&索朗次仁&&搞笑&&阿古力&&见孝快&&雄氏老方&&搞笑视频,【新英雄】就算是违背祖宗也要把牛羊全吃了,0
7547,像素熊猫君,http://www.bilibili.com/video/av243245340,求点赞求点赞求点赞求点赞求点赞求点赞求点赞求点赞求点赞求点赞求点赞求点赞,2,61,61,洋垃圾&&火锅&&伏拉夫&&财富密码&&外国人,不 爱 吃 火 锅 的 伏 拉 夫,0
7548,句点Period,http://www.bilibili.com/video/av243037732,笑梗不笑人，谁不是负重前行,1,61,61,bilibili新星计划&&鬼畜调教&&搞笑&&老八&&和平精英&&暴力连铲,当你把音效全改成老八的原声大碟会发生什么,13
7549,TNT小于,http://www.bilibili.com/video/av200857641,行行好，给个赞吧。行行好，给个赞吧。行行好，给个赞吧。行行好，给个赞吧。行行好，给个赞吧。行行好，给个赞吧。行行好，给个赞吧。行行好，给个赞吧。行行好，给个赞吧。行行好，给个赞吧。行行好，给个赞吧。行行好，给个赞吧。行行好，给个赞吧。行行好，给个赞吧。行行好，给个赞吧。行行好，给个赞吧。行行好，给个赞吧。行行好，给个赞吧。行行好，给个赞吧。行行好，给个赞吧。行行好，给个赞吧。行行好，给个赞吧。行行好，给个赞吧。行行好，给个赞吧。行行好，给个赞吧。行行好，给个赞吧。行行好，给个赞吧。行行好，给个赞,1,61,61,搞笑剪辑&&鬼畜&&哈了少&&ZBC&&踩点&&搞笑,无情节奏哈了少,0
7550,祖安引渡人鬼使黑,http://www.bilibili.com/video/av200742682,玛卡巴卡看到蔡徐坤后，变成了蔡徐坤,3,61,61,鬼畜调教&&蔡徐坤&&花园宝宝&&CXK&&青春有你2,徐坤巴卡,0
7551,莫多啰,http://www.bilibili.com/video/av968075275,听说点赞的人，能活180,2,60,60,金坷垃&&圣地亚哥&&洗脑循环&&神曲,金坷拉，电音名曲！,2
7552,拷扇钥XD,http://www.bilibili.com/video/av968015449,-,0,60,60,鬼畜调教&&搞笑&&动画,大 白 菜 鸡 丰 收 啦 可 搬 运 可 转 载,0
7521,水钓鸽头_skr,http://www.bilibili.com/video/av710803394,"大威天龙，世尊地藏
般若诸佛，般若巴麻空
法海加电，法力无边",2,61,61,鬼畜调教&&搞笑&&洗脑循环&&搞笑视频&&蜜汁带感&&大威天龙&&法海&&世尊地藏&&青蛇,法海加电，法力无边,0
7522,两岁侄子不敢打,http://www.bilibili.com/video/av710755842,我睁大眼睛，却怎么也找不到活着的他们，但耳边就是传来嗡嗡声。我听了很久。发现它们竟然在歌唱，我又听了一会，奥！原来唱的是黑蚊抬棺。,1,61,61,bilibili新星计划&&黑人抬棺&&蚊子,黑蚊抬棺,0
7819,家驹的Marlbore,http://www.bilibili.com/video/av968313766,斗鱼主播刘华串买瓜,0,54,54,鬼畜调教&&娱乐,张大龙买瓜,0
7820,翡翠星星星_,http://www.bilibili.com/video/av968233485,"因为阿婆猪也是学生，学业比较忙，所以只能熬夜淦视频，可能是因为有点困，部分画面有点崩，请见谅(இωஇ )
这期视频点赞过100（瞎说一个算了）立即更新scp鬼畜系列第二期，当然，如果觉得这期崩的离谱，我可以改良一下(╥﹏╥)",2,54,54,bilibili新星计划&&卢本伟&&孙笑川&&SCP基金会&&鬼畜调教&&搞笑,【scp基金会】卢本伟与孙笑川对线。scp基金会介入调查,0
7659,路依然_99,http://www.bilibili.com/video/av498278739,"本次出演：花少北，某幻，中国boy，蕾丝
欢迎大家三连投币！
希望大家多多支持~",3,58,58,某幻君&&花少北&&阴阳怪气男团&&中国BOY超级大猩猩&&小猪佩奇&&LEXBURNER,【小猪佩奇】阴阳怪气演奏团,0
7660,石头蛋1,http://www.bilibili.com/video/av498184513,买金坷垃,3,58,58,bilibili新星计划&&金坷垃&&葛平,坷 垃 牛,1
7501,叮当猫彡,http://www.bilibili.com/video/av968285119,sm16205406,4,61,61,音MAD&&蓝蓝路&&道化师,【蓝蓝路】道化师跳着像蝴蝶一样的舞,0
7502,念着倒仗制,http://www.bilibili.com/video/av968137608,,1,61,61,bilibili新星计划,DJ Haning _ Rizky Ayuba - You Know I&#39;ll Go Get,0
7503,李咩咩啊i,http://www.bilibili.com/video/av968122434,,0,61,61,海绵宝宝&&搞笑&&老八&&鬼畜配音&&搞笑视频&&奥利给&&岛市老八&&章鱼哥&&小汉堡&&美食家,老八遇上蟹宝王,0
7504,粥遇棚丶,http://www.bilibili.com/video/av967920298,,1,61,61,全能打卡挑战&&花千骨&&赵丽颖&&杀阡陌&&颖宝&&糖宝,叫你们一声爹爹，娘亲能给个三连吗？,3
7505,公之奈何,http://www.bilibili.com/video/av925770781,"汉末建安中，庐江府小吏焦仲卿妻刘氏，为仲卿母所遣，自誓不嫁。其家逼之，乃投水而死。仲卿闻之，亦自缢于庭树。时人伤之，为诗云尔。
初次调教，望多多鼓励！
视频剪辑软件：蜜蜂剪辑、pr
音频制作：袅袅、Musicstd、BpmAnalyzer
原音：《盗将行》",1,61,61,百万剪辑师挑战&&孔雀东南飞&&盗将行&&潘粤明&&孙菲菲&&花粥,孔雀东南飞×盗将行,0
7506,深JING冰,http://www.bilibili.com/video/av883316248,实在找不到素材了，有些重复的片段啊啊啊啊啊啊,1,61,61,雷霆嘎巴&&新二的快乐生活&&哈拉哨&&animals,雷霆嘎巴的Animals!,0
7507,缘份兲空,http://www.bilibili.com/video/av883132556,"up参加了新星计划，求个赞，感谢感谢！
视频素材：爱情公寓五
制作人：IS ME",6,61,61,bilibili新星计划&&爱情公寓&&乔碧萝&&爱情公寓5&&诸葛大力&&鬼畜视频&&张伟&&成果&&鬼畜剧&&搞笑,仙友侦探日，探王出征！,3
7508,被啃掉的小薯条,http://www.bilibili.com/video/av883102307,"时间过得真快，又要鸽了。
素材：cod16—sha7ma",1,61,61,鬼畜调教&&AMV&&枪声音乐&&隐瞒之事&&OP&&动漫&&使命召唤&&COD16,【枪声音乐/AMV】隐瞒之事OP；ちいさな日々,0
7509,德国某后勤部长,http://www.bilibili.com/video/av840805559,-,3,61,61,财富密码&&伏拉夫&&洋垃圾&&搞笑&&鬼畜,伏拉夫&amp;老八《爱中国》,0
7510,爱喝的矿泉水,http://www.bilibili.com/video/av840738715,投个币点个关注，各位哥哥,1,61,61,雷霆,雷 霆 嘎 巴 哦 清 啦 少,2
7511,SW史大夫,http://www.bilibili.com/video/av840711405,"软件：pr
鬼畜:复仇者联盟3预告片
自学了pr也有一个星期了，太累了
而且这一个月不能更新了，学习方面，懂得。",1,61,61,bilibili新星计划&&漫威&&鬼畜调教&&预告片&&搞笑&&蜜汁带感&&复仇者联盟3&&无限战争,父愁者联盟3-无线战争,2
7591,wyh0120,http://www.bilibili.com/video/av242930668,"来源优酷  https://v.youku.com/v_show/id_XNDE4Mjk2OTg1Ng==.html?firsttime=185
【蔡徐坤】恶搞鬼畜 当他穿越到游戏【拳皇】和【我的世界】",0,60,60,鸡你太美&&蔡徐坤&&坤坤,【蔡徐坤】恶搞鬼畜 当他穿越到游戏【拳皇】和【我的世界】,3
7592,可爱尕子小猫咪,http://www.bilibili.com/video/av200748080,"bgm：处处吻
相关番剧：从零开始的异世界生活

（自制音源）（请大家理解蕾姆这塑料粤语）

尊敬的用户们你们好：为了营造一个良好的平台环境，请您文明发言，拒绝网络暴力。
请勿将作者原创视频非法盗取并发布至其他平台。
感谢您的理解和支持，祝您生活愉快。",0,60,60,bilibili新星计划&&蕾姆&&鬼畜调教&&从零开始的异世界生活&&处处吻&&二次元鬼畜&&RE：从零开始的异世界生活,【 蕾 姆 】 处  处  吻,1
7572,污力老黄瓜,http://www.bilibili.com/video/av498081128,心酸老八，老八真男人,2,60,60,老八&&悲伤摇&&鬼畜调教&&鬼畜&&搞笑,笑梗不笑人 老八真男人,5
7573,dy伴-,http://www.bilibili.com/video/av455832343,带师兄上门慰问服务,1,60,60,搞笑剪辑&&儒雅随和&&带师兄&&搞笑视频&&孙笑川&&带带大师兄&&鬼畜调教&&老莱莱&&天皇&&大师兄&&孙狗&&带制作,带师兄第一集：强 行 和老 莱 莱 对 线,0
7574,WSY小黄,http://www.bilibili.com/video/av455790441,"手机制作，有一小段没踩点
素材：拾弎",5,60,60,枪乐&&蜜汁带感&&洗脑循环&&踩点&&鬼畜调教&&枪声,枪声踩点率达百分之九十九点九九九九九,0
7575,我本纯洁1214,http://www.bilibili.com/video/av455644398,BGM;gentleman,3,60,60,全能打卡挑战&&鬼畜调教&&搞笑视频&&老师&&化学实验,化学老师网课口音.鬼畜,0
7576,medun34,http://www.bilibili.com/video/av455630158,这包含Parade的曲目,1,60,60,bilibili新星计划&&偶像活动&&大空明&&星宫莓&&鬼畜&&remix&&偶活,偶像活动（P R D）曲目 - Remix Compilation,1
7577,我的世界安鱼,http://www.bilibili.com/video/av455610254,大猩猩计划［狗头］,0,60,60,bilibili新星计划&&黑人抬棺,动物版黑人抬棺,0
7578,爱吔屎的迷你世界23333,http://www.bilibili.com/video/av413341557,,0,60,60,百万剪辑师挑战&&岛市老八&&黑人抬棺&&鬼畜素材&&鬼畜调教&&搞笑&&剪辑&&喵内&&海绵宝宝,建议改成:真  假  屑  老  八,0
7579,凤天在用张衡造,http://www.bilibili.com/video/av413217448,,3,60,60,王司徒&&诸葛村夫&&三国演义,【文艺复兴】王朗联合江东儒士反扑诸葛！（下篇）请耐心看完,0
7580,启应落-相离,http://www.bilibili.com/video/av370829390,,2,60,60,百万剪辑师挑战&&猫和老鼠鬼畜&&自制&&超燃&&黑人抬棺&&专业&&演奏&&绝对踩点&&钢琴&&鬼畜,用鬼畜打开黑人抬棺会怎么样?,0
7481,花海手,http://www.bilibili.com/video/av540821474,-,2,62,62,bilibili新星计划&&高能&&绝地求生&&鬼畜调教&&胆小慎入,！！！心脏不好慎入，胆小慎入！,0
7482,氵少雕88,http://www.bilibili.com/video/av540454215,"第一次做鬼畜。有很多不足，我会继续努力的！
如果能让你们开心，那我就满足了！
欢迎大家观看，Thanks♪(･ω･)ﾉ",0,62,62,全能打卡挑战&&鬼畜调教&&搞笑&&自制&&鬼畜素材&&葛平,【罗志祥】周某-爱不单行,0
7483,大朋友不在家,http://www.bilibili.com/video/av540420118,看战狼只是图一乐,2,62,62,吴京&&战狼&&鬼畜调教&&战狼2&&爱国&&搞笑&&伏拉夫&&中国,【吴京x伏拉夫】战狼3-内战,1
7484,hzhzh黄,http://www.bilibili.com/video/av497901174,-,0,62,62,毁童年系列&&鬼畜配音&&熊出没&&熊大熊二,熊出没的鬼畜配音，xswl哈哈哈哈哈哈哈哈哈嗝,0
7485,EricCinatas,http://www.bilibili.com/video/av455788456,"萌新调音初体验，渣调音，随意喷。
本来想用成都集团2020cypher的beat做个2020神医cypher，但高估自己调音能力了，调音也太难了.......
感谢@_魑魍灬 提供音源。",1,62,62,雄氏老方&&雄凤山&&噶韭菜&&神医&&说唱&&熊氏老方&&TRAP&&韭菜&&饶舌&&嘻哈,【CDC Cypher】押 韵 狂 魔 雄 凤 山,0
7625,Sato是谁谁是Sato,http://www.bilibili.com/video/av200525310,"就这？
pack：VTC1999（好像是）
BGM:Drama Relax - All That
无了",1,59,59,自制&&鬼畜调教,代  一  位  退  坑  的  D  D  发  布,0
7626,生气的琪露诺,http://www.bilibili.com/video/av968323479,让你们见识一下什么叫做倒放,0,58,58,蓝蓝路&&鬼畜调教&&倒放,最终鬼畜蓝蓝路 真•倒放,0
7627,失忆的脑袋,http://www.bilibili.com/video/av968270761,没发现葛叔的就做了一个,0,58,58,全能打卡挑战&&葛平&&鬼畜翻唱&&UTAU&&人力&&非常抱歉,葛叔非常抱歉,0
7628,小纸先森,http://www.bilibili.com/video/av968095835,素材皆来自网络,1,58,58,奥巴马&&战斗民族,今天随我奥巴马去攻陷莫斯科（苏卡不列）,0
7629,小益达阿,http://www.bilibili.com/video/av967995234,https：//m.youtube.com/watch？v=AGjyVGwJcDE,0,58,58,搞笑&&特朗普&&dance&&monkey&&搞笑视频,每天一遍，防止痴呆！,0
7630,圣栢莲,http://www.bilibili.com/video/av925566195,-,3,58,58,轻音少女&&鬼畜调教,田井中律のグルメレースデラックス【轻音少女】,0
7631,银道丶小男孩,http://www.bilibili.com/video/av883325616,BGM 马里奥医生,0,58,58,新番我来翻·全能赛道&&动漫&&鬼畜&&辉夜大小姐,辉夜大小姐真是太可爱了,0
7632,AZISの澡盆,http://www.bilibili.com/video/av883305877,水一水，更健康，觉得好笑就给个三连吧！,2,58,58,黑手&&配音&&比划比划&&鬼畜&&搞笑,一只想和你比划比划的豚,0
7697,G大是我女神,http://www.bilibili.com/video/av710515233,懂王人力vocal铃声系列，点赞过百，上三星版。,1,57,57,bilibili新星计划&&铃声&&川普&&APPLE&&鬼畜,川普人力vocal铃声—苹果版，点赞过百上三星版,0
7698,3duo,http://www.bilibili.com/video/av710508642,BGM:one more night 带感就完了！！！,1,57,57,bilibili新星计划&&鬼畜调教&&罗翔&&周星驰&&赵本山&&王司徒&&李云龙&&RAP&&全明星&&海绵宝宝,就 会 进 攻,0
7699,图图娱乐,http://www.bilibili.com/video/av668345176,大哥VS交警叔叔。出手就是大威天龙世尊地藏。,0,57,57,搞笑&&自制&&搞笑视频&&洗脑循环&&蜜汁带感&&原创&&剪辑&&音乐&&国产&&逗比,交警叔叔，你知道什么叫大威天龙世尊地藏吗？,0
7700,言葉左爸爸玄宇,http://www.bilibili.com/video/av668226397,"素材来源：warma的灭人器系列
原曲：大理寺日志OP【不世功】

没有什么曲子是灭人器吹不了的，如果有，就再来一个warma",0,57,57,搞笑剪辑&&WARMA&&鬼畜调教&&迫害&&沃玛&&灭人器&&吹灭火器&&灭火器&&大理寺日志&&不世功,【Warma灭人器】学了三年灭人器演奏大理寺日志OP【不世功】,0
7619,玫瑰san-rose,http://www.bilibili.com/video/av413026114,川普演唱havana，魔性，魔性，魔性,0,59,59,洗脑循环&&搞笑&&美国总统&&川建国,川普的鬼畜世界,0
7620,高洁的栗子,http://www.bilibili.com/video/av328261865,第一次尝试做这种视频，有什么建议在评论区说吧,1,59,59,全能打卡挑战&&JOJO的奇妙冒险&&黄金之风&&空条承太郎&&花京院典明&&恋人&&龙舌兰姑娘&&苏卡不裂,JO JO 不 裂,0
7553,CCCP_Alpha,http://www.bilibili.com/video/av883197818,"制作不易，给个三联吧，电脑快炸了
下载链接：想桃子",3,60,60,bilibili新星计划&&鬼畜调教&&搞笑&&搞笑视频&&我的世界&&KL_qiqi_&&死循环&&洗脑循环&&三小时循环,建议改成：喷  麦  加  特  林  3.0  (审核见砍系列）,0
